,Date,State,Confirmed,Deceased,Recovered,State_Name
7167,26-Jun-20,SK,2,0,0,Sikkim
7168,26-Jun-20,TG,985,7,78,Telangana
7169,26-Jun-20,TN,3645,46,1358,Tamil Nadu
7170,26-Jun-20,TR,35,0,36,Tripura
7171,26-Jun-20,TT,18255,381,10246,Total
7172,26-Jun-20,UN,-370,0,0,State Unassigned
7173,26-Jun-20,UP,750,19,464,Uttar Pradesh
7174,26-Jun-20,UT,34,1,64,Uttarakhand
7175,26-Jun-20,WB,542,10,345,West Bengal
7176,26-Mar-20,AN,1,0,0,Andaman and Nicobar Islands
7177,26-Mar-20,AP,1,0,0,Andhra Pradesh
7178,26-Mar-20,AR,0,0,0,Arunachal Pradesh
7179,26-Mar-20,AS,0,0,0,Assam
7180,26-Mar-20,BR,3,0,0,Bihar
7181,26-Mar-20,CH,0,0,0,Chandigarh
7182,26-Mar-20,CT,3,0,0,Chhattisgarh
7183,26-Mar-20,DD,0,0,0,Daman and Diu
7184,26-Mar-20,DL,1,0,0,Delhi
7185,26-Mar-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
7186,26-Mar-20,GA,0,0,0,Goa
7187,26-Mar-20,GJ,5,2,0,Gujarat
7188,26-Mar-20,HP,0,0,0,Himachal Pradesh
7189,26-Mar-20,HR,1,0,0,Haryana
7190,26-Mar-20,JH,0,0,0,Jharkhand
7191,26-Mar-20,JK,3,1,0,Jammu and Kashmir
7192,26-Mar-20,KA,4,1,0,Karnataka
7193,26-Mar-20,KL,19,0,7,Kerala
7194,26-Mar-20,LA,0,0,0,Ladakh
7195,26-Mar-20,LD,0,0,0,Lakshadweep
7196,26-Mar-20,MH,3,1,0,Maharashtra
7197,26-Mar-20,ML,0,0,0,Meghalaya
7198,26-Mar-20,MN,0,0,0,Manipur
7199,26-Mar-20,MP,5,0,0,Madhya Pradesh
7200,26-Mar-20,MZ,0,0,0,Mizoram
7201,26-Mar-20,NL,0,0,0,Nagaland
7202,26-Mar-20,OR,1,0,0,Odisha
7203,26-Mar-20,PB,2,0,0,Punjab
7204,26-Mar-20,PY,0,0,0,Puducherry
7205,26-Mar-20,RJ,2,0,0,Rajasthan
7206,26-Mar-20,SK,0,0,0,Sikkim
7207,26-Mar-20,TG,3,0,0,Telangana
7208,26-Mar-20,TN,3,0,0,Tamil Nadu
7209,26-Mar-20,TR,0,0,0,Tripura
7210,26-Mar-20,TT,65,5,7,Total
7211,26-Mar-20,UN,0,0,0,State Unassigned
7212,26-Mar-20,UP,4,0,0,Uttar Pradesh
7213,26-Mar-20,UT,0,0,0,Uttarakhand
7214,26-Mar-20,WB,1,0,0,West Bengal
7215,26-May-20,AN,0,0,0,Andaman and Nicobar Islands
7216,26-May-20,AP,97,1,125,Andhra Pradesh
7217,26-May-20,AR,0,0,0,Arunachal Pradesh
7218,26-May-20,AS,134,0,0,Assam
7219,26-May-20,BR,231,1,67,Bihar
7220,26-May-20,CH,12,0,0,Chandigarh
7221,26-May-20,CT,68,0,12,Chhattisgarh
7222,26-May-20,DD,0,0,0,Daman and Diu
7223,26-May-20,DL,412,12,183,Delhi
7224,26-May-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
7225,26-May-20,GA,0,0,9,Goa
7226,26-May-20,GJ,361,27,501,Gujarat
7227,26-May-20,HP,24,0,0,Himachal Pradesh
7228,26-May-20,HR,92,0,22,Haryana
7229,26-May-20,JH,21,0,5,Jharkhand
7230,26-May-20,JK,91,1,24,Jammu and Kashmir
7231,26-May-20,KA,101,0,59,Karnataka
7232,26-May-20,KL,67,1,10,Kerala
7233,26-May-20,LA,0,0,0,Ladakh
7234,26-May-20,LD,0,0,0,Lakshadweep
7235,26-May-20,MH,2091,97,1168,Maharashtra
7236,26-May-20,ML,5,0,0,Meghalaya
7237,26-May-20,MN,3,0,0,Manipur
7238,26-May-20,MP,165,5,118,Madhya Pradesh
7239,26-May-20,MZ,0,0,0,Mizoram
7240,26-May-20,NL,1,0,0,Nagaland
7241,26-May-20,OR,79,0,84,Odisha
7242,26-May-20,PB,25,0,5,Punjab
7243,26-May-20,PY,0,0,0,Puducherry
7244,26-May-20,RJ,236,3,220,Rajasthan
7245,26-May-20,SK,0,0,0,Sikkim
7246,26-May-20,TG,112,1,120,Telangana
7247,26-May-20,TN,646,11,611,Tamil Nadu
7248,26-May-20,TR,34,0,0,Tripura
7249,26-May-20,TT,5907,173,3585,Total
7250,26-May-20,UN,328,0,0,State Unassigned
7251,26-May-20,UP,227,8,164,Uttar Pradesh
7252,26-May-20,UT,51,0,6,Uttarakhand
7253,26-May-20,WB,193,5,72,West Bengal
7254,26-Sep-20,AN,15,0,23,Andaman and Nicobar Islands
7255,26-Sep-20,AP,7293,57,9125,Andhra Pradesh
7256,26-Sep-20,AR,198,0,167,Arunachal Pradesh
7257,26-Sep-20,AS,1736,13,1595,Assam
7258,26-Sep-20,BR,1457,5,1622,Bihar
7259,26-Sep-20,CH,168,0,260,Chandigarh
7260,26-Sep-20,CT,3896,40,4095,Chhattisgarh
7261,26-Sep-20,DD,0,0,0,Daman and Diu
7262,26-Sep-20,DL,3372,46,4476,Delhi
7263,26-Sep-20,DN,7,0,25,Dadra and Nagar Haveli and Daman and Diu
7264,26-Sep-20,GA,503,5,688,Goa
7265,26-Sep-20,GJ,1417,13,1419,Gujarat
7266,26-Sep-20,HP,317,7,182,Himachal Pradesh
7267,26-Sep-20,HR,1689,18,2554,Haryana
7268,26-Sep-20,JH,1226,9,1324,Jharkhand
7269,26-Sep-20,JK,1217,20,1937,Jammu and Kashmir
7270,26-Sep-20,KA,8811,86,5417,Karnataka
7271,26-Sep-20,KL,7006,21,3199,Kerala
7272,26-Sep-20,LA,68,1,47,Ladakh
7273,26-Sep-20,LD,0,0,0,Lakshadweep
7274,26-Sep-20,MH,20419,430,23644,Maharashtra
7275,26-Sep-20,ML,54,0,311,Meghalaya
7276,26-Sep-20,MN,260,1,79,Manipur
7277,26-Sep-20,MP,2311,29,2252,Madhya Pradesh
7278,26-Sep-20,MZ,49,0,28,Mizoram
7279,26-Sep-20,NL,94,0,89,Nagaland
7280,26-Sep-20,OR,4356,16,4761,Odisha
7281,26-Sep-20,PB,1588,54,1988,Punjab
7282,26-Sep-20,PY,543,6,424,Puducherry
7283,26-Sep-20,RJ,2045,14,1706,Rajasthan
7284,26-Sep-20,SK,48,0,22,Sikkim
7285,26-Sep-20,TG,2239,11,2281,Telangana
7286,26-Sep-20,TN,5647,85,5612,Tamil Nadu
7287,26-Sep-20,TR,278,3,505,Tripura
7288,26-Sep-20,TT,88759,1124,92365,Total
7289,26-Sep-20,UN,0,0,0,State Unassigned
7290,26-Sep-20,UP,4302,67,6546,Uttar Pradesh
7291,26-Sep-20,UT,949,11,1007,Uttarakhand
7292,26-Sep-20,WB,3181,56,2955,West Bengal
7293,27-Apr-20,AN,0,0,0,Andaman and Nicobar Islands
7294,27-Apr-20,AP,80,0,4,Andhra Pradesh
7295,27-Apr-20,AR,0,0,0,Arunachal Pradesh
7296,27-Apr-20,AS,0,0,0,Assam
7297,27-Apr-20,BR,69,0,0,Bihar
7298,27-Apr-20,CH,9,0,0,Chandigarh
7299,27-Apr-20,CT,0,0,0,Chhattisgarh
7300,27-Apr-20,DD,0,0,0,Daman and Diu
7301,27-Apr-20,DL,190,0,0,Delhi
7302,27-Apr-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
7303,27-Apr-20,GA,0,0,0,Goa
7304,27-Apr-20,GJ,247,11,81,Gujarat
7305,27-Apr-20,HP,0,0,3,Himachal Pradesh
7306,27-Apr-20,HR,5,0,14,Haryana
7307,27-Apr-20,JH,21,0,4,Jharkhand
7308,27-Apr-20,JK,23,1,27,Jammu and Kashmir
7309,27-Apr-20,KA,9,1,11,Karnataka
7310,27-Apr-20,KL,13,0,13,Kerala
7311,27-Apr-20,LA,0,0,0,Ladakh
7312,27-Apr-20,LD,0,0,0,Lakshadweep
7313,27-Apr-20,MH,522,27,94,Maharashtra
7314,27-Apr-20,ML,0,0,0,Meghalaya
7315,27-Apr-20,MN,0,0,0,Manipur
7316,27-Apr-20,MP,75,7,55,Madhya Pradesh
7317,27-Apr-20,MZ,0,0,0,Mizoram
7318,27-Apr-20,NL,0,0,0,Nagaland
7319,27-Apr-20,OR,15,0,2,Odisha
7320,27-Apr-20,PB,8,1,14,Punjab
7321,27-Apr-20,PY,0,0,1,Puducherry
7322,27-Apr-20,RJ,77,9,115,Rajasthan
7323,27-Apr-20,SK,0,0,0,Sikkim
7324,27-Apr-20,TG,2,0,16,Telangana
7325,27-Apr-20,TN,52,0,54,Tamil Nadu
7326,27-Apr-20,TR,0,0,0,Tripura
7327,27-Apr-20,TT,1568,58,580,Total
7328,27-Apr-20,UN,0,0,0,State Unassigned
7329,27-Apr-20,UP,113,1,72,Uttar Pradesh
7330,27-Apr-20,UT,0,0,0,Uttarakhand
7331,27-Apr-20,WB,38,0,0,West Bengal
7332,27-Aug-20,AN,33,1,65,Andaman and Nicobar Islands
7333,27-Aug-20,AP,10621,92,8528,Andhra Pradesh
7334,27-Aug-20,AR,78,0,58,Arunachal Pradesh
7335,27-Aug-20,AS,2036,4,2345,Assam
7336,27-Aug-20,BR,1860,9,2931,Bihar
7337,27-Aug-20,CH,188,2,177,Chandigarh
7338,27-Aug-20,CT,1438,14,462,Chhattisgarh
7339,27-Aug-20,DD,0,0,0,Daman and Diu
7340,27-Aug-20,DL,1840,22,1130,Delhi
7341,27-Aug-20,DN,42,0,56,Dadra and Nagar Haveli and Daman and Diu
7342,27-Aug-20,GA,456,6,356,Goa
7343,27-Aug-20,GJ,1190,17,1193,Gujarat
7344,27-Aug-20,HP,180,1,198,Himachal Pradesh
7345,27-Aug-20,HR,1293,12,1077,Haryana
7346,27-Aug-20,JH,1365,15,633,Jharkhand
7347,27-Aug-20,JK,655,14,528,Jammu and Kashmir
7348,27-Aug-20,KA,9386,141,7866,Karnataka
7349,27-Aug-20,KL,2406,10,2067,Kerala
7350,27-Aug-20,LA,41,2,60,Ladakh
7351,27-Aug-20,LD,0,0,0,Lakshadweep
7352,27-Aug-20,MH,14857,355,9136,Maharashtra
7353,27-Aug-20,ML,80,1,25,Meghalaya
7354,27-Aug-20,MN,140,0,128,Manipur
7355,27-Aug-20,MP,1317,24,1207,Madhya Pradesh
7356,27-Aug-20,MZ,7,0,27,Mizoram
7357,27-Aug-20,NL,6,0,124,Nagaland
7358,27-Aug-20,OR,3384,7,2510,Odisha
7359,27-Aug-20,PB,1746,37,741,Punjab
7360,27-Aug-20,PY,504,10,275,Puducherry
7361,27-Aug-20,RJ,1345,13,1006,Rajasthan
7362,27-Aug-20,SK,56,0,75,Sikkim
7363,27-Aug-20,TG,2795,8,872,Telangana
7364,27-Aug-20,TN,5981,109,5870,Tamil Nadu
7365,27-Aug-20,TR,385,2,123,Tripura
7366,27-Aug-20,TT,76827,1066,59620,Total
7367,27-Aug-20,UN,0,0,0,State Unassigned
7368,27-Aug-20,UP,5391,76,4331,Uttar Pradesh
7369,27-Aug-20,UT,728,9,251,Uttarakhand
7370,27-Aug-20,WB,2997,53,3189,West Bengal
7371,27-Jul-20,AN,20,1,12,Andaman and Nicobar Islands
7372,27-Jul-20,AP,6051,49,3257,Andhra Pradesh
7373,27-Jul-20,AR,81,0,69,Arunachal Pradesh
7374,27-Jul-20,AS,1348,7,1362,Assam
7375,27-Jul-20,BR,2192,6,1536,Bihar
7376,27-Jul-20,CH,23,1,3,Chandigarh
7377,27-Jul-20,CT,367,2,228,Chhattisgarh
7378,27-Jul-20,DD,0,0,0,Daman and Diu
7379,27-Jul-20,DL,613,26,1497,Delhi
7380,27-Jul-20,DN,36,0,32,Dadra and Nagar Haveli and Daman and Diu
7381,27-Jul-20,GA,258,1,133,Goa
7382,27-Jul-20,GJ,1052,22,1015,Gujarat
7383,27-Jul-20,HP,94,0,18,Himachal Pradesh
7384,27-Jul-20,HR,795,5,662,Haryana
7385,27-Jul-20,JH,454,7,101,Jharkhand
7386,27-Jul-20,JK,470,9,474,Jammu and Kashmir
7387,27-Jul-20,KA,5324,75,1847,Karnataka
7388,27-Jul-20,KL,702,2,745,Kerala
7389,27-Jul-20,LA,21,0,3,Ladakh
7390,27-Jul-20,LD,0,0,0,Lakshadweep
7391,27-Jul-20,MH,7924,227,8706,Maharashtra
7392,27-Jul-20,ML,36,0,51,Meghalaya
7393,27-Jul-20,MN,51,0,38,Manipur
7394,27-Jul-20,MP,789,9,659,Madhya Pradesh
7395,27-Jul-20,MZ,0,0,0,Mizoram
7396,27-Jul-20,NL,46,1,20,Nagaland
7397,27-Jul-20,OR,1503,7,581,Odisha
7398,27-Jul-20,PB,551,12,254,Punjab
7399,27-Jul-20,PY,85,3,75,Puducherry
7400,27-Jul-20,RJ,1134,9,880,Rajasthan
7401,27-Jul-20,SK,10,0,27,Sikkim
7402,27-Jul-20,TG,1473,8,774,Telangana
7403,27-Jul-20,TN,6993,77,5723,Tamil Nadu
7404,27-Jul-20,TR,147,4,105,Tripura
7405,27-Jul-20,TT,46484,642,34354,Total
7406,27-Jul-20,UN,0,0,0,State Unassigned
7407,27-Jul-20,UP,3505,30,1192,Uttar Pradesh
7408,27-Jul-20,UT,224,3,109,Uttarakhand
7409,27-Jul-20,WB,2112,39,2166,West Bengal
7410,27-Jun-20,AN,0,0,0,Andaman and Nicobar Islands
7411,27-Jun-20,AP,796,11,284,Andhra Pradesh
7412,27-Jun-20,AR,3,0,5,Arunachal Pradesh
7413,27-Jun-20,AS,246,1,567,Assam
7414,27-Jun-20,BR,302,2,261,Bihar
7415,27-Jun-20,CH,3,0,0,Chandigarh
7416,27-Jun-20,CT,65,0,52,Chhattisgarh
7417,27-Jun-20,DD,0,0,0,Daman and Diu
7418,27-Jun-20,DL,2948,66,2210,Delhi
7419,27-Jun-20,DN,15,0,6,Dadra and Nagar Haveli and Daman and Diu
7420,27-Jun-20,GA,89,0,50,Goa
7421,27-Jun-20,GJ,615,18,379,Gujarat
7422,27-Jun-20,HP,30,0,7,Himachal Pradesh
7423,27-Jun-20,HR,543,7,456,Haryana
7424,27-Jun-20,JH,45,0,77,Jharkhand
7425,27-Jun-20,JK,204,2,145,Jammu and Kashmir
7426,27-Jun-20,KA,918,11,371,Karnataka
7427,27-Jun-20,KL,195,0,102,Kerala
7428,27-Jun-20,LA,14,0,87,Ladakh
7429,27-Jun-20,LD,0,0,0,Lakshadweep
7430,27-Jun-20,MH,6368,167,4430,Maharashtra
7431,27-Jun-20,ML,0,0,0,Meghalaya
7432,27-Jun-20,MN,17,0,39,Manipur
7433,27-Jun-20,MP,167,4,167,Madhya Pradesh
7434,27-Jun-20,MZ,3,0,8,Mizoram
7435,27-Jun-20,NL,16,0,2,Nagaland
7436,27-Jun-20,OR,170,1,184,Odisha
7437,27-Jun-20,PB,99,6,119,Punjab
7438,27-Jun-20,PY,85,1,18,Puducherry
7439,27-Jun-20,RJ,284,11,305,Rajasthan
7440,27-Jun-20,SK,0,0,10,Sikkim
7441,27-Jun-20,TG,1087,6,162,Telangana
7442,27-Jun-20,TN,3713,68,2737,Tamil Nadu
7443,27-Jun-20,TR,9,0,16,Tripura
7444,27-Jun-20,TT,20142,414,14229,Total
7445,27-Jun-20,UN,-100,0,0,State Unassigned
7446,27-Jun-20,UP,606,19,632,Uttar Pradesh
7447,27-Jun-20,UT,66,0,87,Uttarakhand
7448,27-Jun-20,WB,521,13,254,West Bengal
7449,27-Mar-20,AN,5,0,0,Andaman and Nicobar Islands
7450,27-Mar-20,AP,2,0,0,Andhra Pradesh
7451,27-Mar-20,AR,0,0,0,Arunachal Pradesh
7452,27-Mar-20,AS,0,0,0,Assam
7453,27-Mar-20,BR,2,0,0,Bihar
7454,27-Mar-20,CH,1,0,0,Chandigarh
7455,27-Mar-20,CT,0,0,0,Chhattisgarh
7456,27-Mar-20,DD,0,0,0,Daman and Diu
7457,27-Mar-20,DL,4,0,0,Delhi
7458,27-Mar-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
7459,27-Mar-20,GA,0,0,0,Goa
7460,27-Mar-20,GJ,4,0,0,Gujarat
7461,27-Mar-20,HP,0,0,1,Himachal Pradesh
7462,27-Mar-20,HR,1,0,0,Haryana
7463,27-Mar-20,JH,0,0,0,Jharkhand
7464,27-Mar-20,JK,6,0,0,Jammu and Kashmir
7465,27-Mar-20,KA,9,1,2,Karnataka
7466,27-Mar-20,KL,39,0,0,Kerala
7467,27-Mar-20,LA,0,0,3,Ladakh
7468,27-Mar-20,LD,0,0,0,Lakshadweep
7469,27-Mar-20,MH,31,1,18,Maharashtra
7470,27-Mar-20,ML,0,0,0,Meghalaya
7471,27-Mar-20,MN,0,0,0,Manipur
7472,27-Mar-20,MP,9,1,0,Madhya Pradesh
7473,27-Mar-20,MZ,0,0,0,Mizoram
7474,27-Mar-20,NL,0,0,0,Nagaland
7475,27-Mar-20,OR,0,0,0,Odisha
7476,27-Mar-20,PB,5,0,1,Punjab
7477,27-Mar-20,PY,0,0,0,Puducherry
7478,27-Mar-20,RJ,10,0,0,Rajasthan
7479,27-Mar-20,SK,0,0,0,Sikkim
7480,27-Mar-20,TG,15,0,0,Telangana
7481,27-Mar-20,TN,9,0,1,Tamil Nadu
7482,27-Mar-20,TR,0,0,0,Tripura
7483,27-Mar-20,TT,164,3,26,Total
7484,27-Mar-20,UN,0,0,0,State Unassigned
7485,27-Mar-20,UP,7,0,0,Uttar Pradesh
7486,27-Mar-20,UT,0,0,0,Uttarakhand
7487,27-Mar-20,WB,5,0,0,West Bengal
7488,27-May-20,AN,0,0,0,Andaman and Nicobar Islands
7489,27-May-20,AP,134,1,48,Andhra Pradesh
7490,27-May-20,AR,0,0,0,Arunachal Pradesh
7491,27-May-20,AS,101,0,25,Assam
7492,27-May-20,BR,68,1,118,Bihar
7493,27-May-20,CH,1,0,0,Chandigarh
7494,27-May-20,CT,4,0,4,Chhattisgarh
7495,27-May-20,DD,0,0,0,Daman and Diu
7496,27-May-20,DL,792,15,310,Delhi
7497,27-May-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
7498,27-May-20,GA,1,0,9,Goa
7499,27-May-20,GJ,376,23,410,Gujarat
7500,27-May-20,HP,26,2,3,Himachal Pradesh
7501,27-May-20,HR,76,2,14,Haryana
7502,27-May-20,JH,7,0,0,Jharkhand
7503,27-May-20,JK,162,2,21,Jammu and Kashmir
7504,27-May-20,KA,135,3,17,Karnataka
7505,27-May-20,KL,40,0,10,Kerala
7506,27-May-20,LA,1,0,0,Ladakh
7507,27-May-20,LD,0,0,0,Lakshadweep
7508,27-May-20,MH,2190,105,964,Maharashtra
7509,27-May-20,ML,0,0,0,Meghalaya
7510,27-May-20,MN,5,0,0,Manipur
7511,27-May-20,MP,237,8,238,Madhya Pradesh
7512,27-May-20,MZ,0,0,0,Mizoram
7513,27-May-20,NL,5,0,0,Nagaland
7514,27-May-20,OR,76,0,79,Odisha
7515,27-May-20,PB,33,0,0,Punjab
7516,27-May-20,PY,0,0,0,Puducherry
7517,27-May-20,RJ,280,3,286,Rajasthan
7518,27-May-20,SK,0,0,0,Sikkim
7519,27-May-20,TG,107,6,37,Telangana
7520,27-May-20,TN,817,6,567,Tamil Nadu
7521,27-May-20,TR,10,0,0,Tripura
7522,27-May-20,TT,7246,188,3434,Total
7523,27-May-20,UN,1043,0,0,State Unassigned
7524,27-May-20,UP,267,5,167,Uttar Pradesh
7525,27-May-20,UT,69,0,15,Uttarakhand
7526,27-May-20,WB,183,6,92,West Bengal
7527,27-Sep-20,AN,20,1,2,Andaman and Nicobar Islands
7528,27-Sep-20,AP,6923,45,7796,Andhra Pradesh
7529,27-Sep-20,AR,135,0,98,Arunachal Pradesh
7530,27-Sep-20,AS,875,17,1670,Assam
7531,27-Sep-20,BR,1527,2,1405,Bihar
7532,27-Sep-20,CH,173,2,166,Chandigarh
7533,27-Sep-20,CT,2272,31,1269,Chhattisgarh
7534,27-Sep-20,DD,0,0,0,Daman and Diu
7535,27-Sep-20,DL,3292,42,3739,Delhi
7536,27-Sep-20,DN,6,0,16,Dadra and Nagar Haveli and Daman and Diu
7537,27-Sep-20,GA,384,10,701,Goa
7538,27-Sep-20,GJ,1411,10,1231,Gujarat
7539,27-Sep-20,HP,195,11,629,Himachal Pradesh
7540,27-Sep-20,HR,1515,16,2163,Haryana
7541,27-Sep-20,JH,974,9,958,Jharkhand
7542,27-Sep-20,JK,1141,7,1365,Jammu and Kashmir
7543,27-Sep-20,KA,9543,79,6522,Karnataka
7544,27-Sep-20,KL,7445,21,3391,Kerala
7545,27-Sep-20,LA,10,1,14,Ladakh
7546,27-Sep-20,LD,0,0,0,Lakshadweep
7547,27-Sep-20,MH,18056,380,13565,Maharashtra
7548,27-Sep-20,ML,90,0,125,Meghalaya
7549,27-Sep-20,MN,248,0,195,Manipur
7550,27-Sep-20,MP,2310,26,2081,Madhya Pradesh
7551,27-Sep-20,MZ,30,0,52,Mizoram
7552,27-Sep-20,NL,84,0,66,Nagaland
7553,27-Sep-20,OR,3922,14,3378,Odisha
7554,27-Sep-20,PB,1422,50,2299,Punjab
7555,27-Sep-20,PY,368,13,443,Puducherry
7556,27-Sep-20,RJ,2084,15,1724,Rajasthan
7557,27-Sep-20,SK,38,2,49,Sikkim
7558,27-Sep-20,TG,1967,9,2058,Telangana
7559,27-Sep-20,TN,5791,80,5706,Tamil Nadu
7560,27-Sep-20,TR,320,2,400,Tripura
7561,27-Sep-20,TT,82770,1040,74691,Total
7562,27-Sep-20,UN,0,0,0,State Unassigned
7563,27-Sep-20,UP,4250,77,5656,Uttar Pradesh
7564,27-Sep-20,UT,764,8,813,Uttarakhand
7565,27-Sep-20,WB,3185,60,2946,West Bengal
7566,28-Apr-20,AN,0,0,4,Andaman and Nicobar Islands
7567,28-Apr-20,AP,82,0,23,Andhra Pradesh
7568,28-Apr-20,AR,0,0,0,Arunachal Pradesh
7569,28-Apr-20,AS,2,0,0,Assam
7570,28-Apr-20,BR,20,0,8,Bihar
7571,28-Apr-20,CH,11,0,0,Chandigarh
7572,28-Apr-20,CT,1,0,2,Chhattisgarh
7573,28-Apr-20,DD,0,0,0,Daman and Diu
7574,28-Apr-20,DL,206,0,201,Delhi
7575,28-Apr-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
7576,28-Apr-20,GA,0,0,0,Goa
7577,28-Apr-20,GJ,226,19,40,Gujarat
7578,28-Apr-20,HP,0,0,0,Himachal Pradesh
7579,28-Apr-20,HR,7,0,11,Haryana
7580,28-Apr-20,JH,2,0,2,Jharkhand
7581,28-Apr-20,JK,19,1,12,Jammu and Kashmir
7582,28-Apr-20,KA,11,0,14,Karnataka
7583,28-Apr-20,KL,4,0,4,Kerala
7584,28-Apr-20,LA,2,0,0,Ladakh
7585,28-Apr-20,LD,0,0,0,Lakshadweep
7586,28-Apr-20,MH,728,31,106,Maharashtra
7587,28-Apr-20,ML,0,0,0,Meghalaya
7588,28-Apr-20,MN,0,0,0,Manipur
7589,28-Apr-20,MP,222,10,16,Madhya Pradesh
7590,28-Apr-20,MZ,0,0,0,Mizoram
7591,28-Apr-20,NL,0,0,0,Nagaland
7592,28-Apr-20,OR,0,0,1,Odisha
7593,28-Apr-20,PB,12,0,3,Punjab
7594,28-Apr-20,PY,0,0,0,Puducherry
7595,28-Apr-20,RJ,102,2,26,Rajasthan
7596,28-Apr-20,SK,0,0,0,Sikkim
7597,28-Apr-20,TG,6,0,42,Telangana
7598,28-Apr-20,TN,121,1,54,Tamil Nadu
7599,28-Apr-20,TR,0,0,0,Tripura
7600,28-Apr-20,TT,1902,69,636,Total
7601,28-Apr-20,UN,0,0,0,State Unassigned
7602,28-Apr-20,UP,67,3,63,Uttar Pradesh
7603,28-Apr-20,UT,3,0,0,Uttarakhand
7604,28-Apr-20,WB,48,2,4,West Bengal
7605,28-Aug-20,AN,32,0,70,Andaman and Nicobar Islands
7606,28-Aug-20,AP,10526,81,8463,Andhra Pradesh
7607,28-Aug-20,AR,112,2,88,Arunachal Pradesh
7608,28-Aug-20,AS,2560,8,1763,Assam
7609,28-Aug-20,BR,1998,12,2749,Bihar
7610,28-Aug-20,CH,160,2,130,Chandigarh
7611,28-Aug-20,CT,1245,6,502,Chhattisgarh
7612,28-Aug-20,DD,0,0,0,Daman and Diu
7613,28-Aug-20,DL,1808,20,1446,Delhi
7614,28-Aug-20,DN,31,0,47,Dadra and Nagar Haveli and Daman and Diu
7615,28-Aug-20,GA,523,4,429,Goa
7616,28-Aug-20,GJ,1272,14,1050,Gujarat
7617,28-Aug-20,HP,136,0,141,Himachal Pradesh
7618,28-Aug-20,HR,1298,15,1020,Haryana
7619,28-Aug-20,JH,1137,12,1019,Jharkhand
7620,28-Aug-20,JK,696,7,651,Jammu and Kashmir
7621,28-Aug-20,KA,8960,136,7464,Karnataka
7622,28-Aug-20,KL,2543,7,2097,Kerala
7623,28-Aug-20,LA,48,1,74,Ladakh
7624,28-Aug-20,LD,0,0,0,Lakshadweep
7625,28-Aug-20,MH,14427,331,11607,Maharashtra
7626,28-Aug-20,ML,110,1,59,Meghalaya
7627,28-Aug-20,MN,118,2,100,Manipur
7628,28-Aug-20,MP,1252,17,943,Madhya Pradesh
7629,28-Aug-20,MZ,29,0,14,Mizoram
7630,28-Aug-20,NL,21,0,115,Nagaland
7631,28-Aug-20,OR,3682,8,2503,Odisha
7632,28-Aug-20,PB,1542,51,2036,Punjab
7633,28-Aug-20,PY,590,9,319,Puducherry
7634,28-Aug-20,RJ,1355,12,1448,Rajasthan
7635,28-Aug-20,SK,34,0,33,Sikkim
7636,28-Aug-20,TG,2932,11,1580,Telangana
7637,28-Aug-20,TN,5996,102,5752,Tamil Nadu
7638,28-Aug-20,TR,509,4,142,Tripura
7639,28-Aug-20,TT,76657,1019,64475,Total
7640,28-Aug-20,UN,0,0,0,State Unassigned
7641,28-Aug-20,UP,5405,77,4986,Uttar Pradesh
7642,28-Aug-20,UT,588,11,349,Uttarakhand
7643,28-Aug-20,WB,2982,56,3286,West Bengal
7644,28-Jul-20,AN,25,0,4,Andaman and Nicobar Islands
7645,28-Jul-20,AP,7948,58,3064,Andhra Pradesh
7646,28-Jul-20,AR,91,0,43,Arunachal Pradesh
7647,28-Jul-20,AS,1371,2,1216,Assam
7648,28-Jul-20,BR,2480,14,1376,Bihar
7649,28-Jul-20,CH,24,0,24,Chandigarh
7650,28-Jul-20,CT,306,1,267,Chhattisgarh
7651,28-Jul-20,DD,0,0,0,Daman and Diu
7652,28-Jul-20,DL,1056,28,1135,Delhi
7653,28-Jul-20,DN,44,0,51,Dadra and Nagar Haveli and Daman and Diu
7654,28-Jul-20,GA,168,0,185,Goa
7655,28-Jul-20,GJ,1108,24,1032,Gujarat
7656,28-Jul-20,HP,60,0,18,Himachal Pradesh
7657,28-Jul-20,HR,749,9,712,Haryana
7658,28-Jul-20,JH,760,4,179,Jharkhand
7659,28-Jul-20,JK,489,12,483,Jammu and Kashmir
7660,28-Jul-20,KA,5536,102,2819,Karnataka
7661,28-Jul-20,KL,1167,4,679,Kerala
7662,28-Jul-20,LA,21,0,1,Ladakh
7663,28-Jul-20,LD,0,0,0,Lakshadweep
7664,28-Jul-20,MH,7717,282,10333,Maharashtra
7665,28-Jul-20,ML,41,0,8,Meghalaya
7666,28-Jul-20,MN,31,0,56,Manipur
7667,28-Jul-20,MP,628,10,552,Madhya Pradesh
7668,28-Jul-20,MZ,23,0,5,Mizoram
7669,28-Jul-20,NL,75,-1,8,Nagaland
7670,28-Jul-20,OR,1215,8,687,Odisha
7671,28-Jul-20,PB,609,18,688,Punjab
7672,28-Jul-20,PY,139,4,62,Puducherry
7673,28-Jul-20,RJ,1072,11,483,Rajasthan
